assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
124507087,161562,Torpedo bauchotae,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,TORPEDINIDAE,Torpedo,bauchotae,,,,"Cadenat, Capapé &amp; Desoutter, 1978",Endangered,A2d,3.1,Decreasing,Global
124508353,161569,Myliobatis aquila,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Myliobatis,aquila,,,,"(Linnaeus, 1758)",Critically Endangered,A2bd,3.1,Decreasing,Global
124508850,169760690,Lamiopsis temminckii,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Lamiopsis,temminckii,,,,"(Müller &amp; Henle, 1839)",Endangered,A2d,3.1,Decreasing,Global
124509270,161573,Potamotrygon yepezi,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,POTAMOTRYGONIDAE,Potamotrygon,yepezi,,,,"Castex &amp; Castello, 1970",Endangered,A2cde,3.1,Decreasing,Global
124509727,161576,Hemitrygon sinensis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hemitrygon,sinensis,,,,"(Steindachner, 1892)",Endangered,A2cd,3.1,Decreasing,Global
124511558,169236406,Platyrhina sinensis,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,PLATYRHINIDAE,Platyrhina,sinensis,,,,"(Bloch &amp; Schneider, 1801)",Endangered,A2cd,3.1,Decreasing,Global
124511862,161591,Cephaloscyllium silasi,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,silasi,,,,"(Talwar, 1974)",Critically Endangered,A2d,3.1,Decreasing,Global
124515045,161613,Torpedo suessii,ANIMALIA,CHORDATA,TORPEDINIFORMES,CHONDRICHTHYES,TORPEDINIDAE,Torpedo,suessii,,,,"Steindachner, 1898",Critically Endangered,B1ab(v),3.1,Decreasing,Global & Arabian Sea
124516434,161620,Hypanus rudis,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Hypanus,rudis,,,,"(Günther, 1870)",Critically Endangered,A2d,3.1,Decreasing,Global
124516589,161621,Himantura undulata,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Himantura,undulata,,,,"(Bleeker, 1852)",Endangered,A2d,3.1,Decreasing,Global
124518400,161631,Leucoraja ocellata,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Leucoraja,ocellata,,,,"(Mitchill, 1815)",Endangered,A2bd,3.1,Decreasing,Global
124518703,161633,Mustelus manazo,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,manazo,,,,"Bleeker, 1855",Endangered,A2d,3.1,Decreasing,Global
124522141,161652,Holohalaelurus favus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Holohalaelurus,favus,,,,"Human, 2006",Endangered,A2d,3.1,Decreasing,Global
124525206,161669,Beringraja pulchra,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Beringraja,pulchra,,,,"(Liu, 1932)",Endangered,A2d,3.1,Decreasing,Global
124526498,161675,Holohalaelurus punctatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Holohalaelurus,punctatus,,,,"(Gilchrist, 1914)",Endangered,A2d,3.1,Decreasing,Global
124527450,161680,Halaelurus buergeri,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,PENTANCHIDAE,Halaelurus,buergeri,,,,"(Müller &amp; Henle, 1838)",Endangered,A2d,3.1,Decreasing,Global
124528737,201098826,Himantura uarnak,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Himantura,uarnak,,,,"(Gmelin, 1789)",Endangered,A2d,3.1,Decreasing,Global
124531152,161707,Paragaleus pectoralis,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,HEMIGALEIDAE,Paragaleus,pectoralis,,,,"(Garman, 1906)",Endangered,A2bd,3.1,Decreasing,Global
124532728,161715,Mustelus griseus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,griseus,,,,"Pietschmann, 1908",Endangered,A2d,3.1,Decreasing,Global
124533257,161719,Fluvitrygon kittipongi,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Fluvitrygon,kittipongi,,,,"(Vidthayanon &amp; Roberts, 2005)",Endangered,A2cd,3.1,Decreasing,Global
124534517,161729,Dipturus nidarosiensis,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,nidarosiensis,,,,"(Storm, 1881)",Endangered,A2d,3.1,Decreasing,Global
124536951,161744,Pateobatis jenkinsii,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Pateobatis,jenkinsii,,,,"(Annandale, 1909)",Endangered,A2cd,3.1,Decreasing,Global
124545011,195456,Himantura leoparda,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,DASYATIDAE,Himantura,leoparda,,,,"Manjaji-Matsumoto &amp; Last, 2008",Endangered,A2cd,3.1,Decreasing,Global
124549514,42566169,Aetobatus ocellatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,AETOBATIDAE,Aetobatus,ocellatus,,,,"(Kuhl, 1823)",Endangered,A2bcd,3.1,Decreasing,Global
124550267,58431796,Potamotrygon tigrina,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,POTAMOTRYGONIDAE,Potamotrygon,tigrina,,,,"Carvalho, Sabaj Pérez &amp; Lovejoy, 2011",Endangered,A2cde,3.1,Decreasing,Global
124552547,124396693,Raja ocellifera,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Raja,ocellifera,,,,"Regan, 1906",Endangered,A2bd,3.1,Decreasing,Global
124930586,119450611,Pseudoblothrus oromii,ANIMALIA,ARTHROPODA,PSEUDOSCORPIONES,ARACHNIDA,SYARINIDAE,Pseudoblothrus,oromii,,,,"Mahnert, 1990",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
124930591,119451417,Pseudoblothrus vulcanus,ANIMALIA,ARTHROPODA,PSEUDOSCORPIONES,ARACHNIDA,SYARINIDAE,Pseudoblothrus,vulcanus,,,,"Mahnert, 1990",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
124930611,124912427,Polydesmus ribeiraensis,ANIMALIA,ARTHROPODA,POLYDESMIDA,DIPLOPODA,POLYDESMIDAE,Polydesmus,ribeiraensis,,,,"Demange, 1970",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
124930771,124919138,Megaselia leptofemur,ANIMALIA,ARTHROPODA,DIPTERA,INSECTA,PHORIDAE,Megaselia,leptofemur,,,,"Disney, 2007",Endangered,"B2ab(i,ii,iii)",3.1,Unknown,Global
124930776,124919188,Megaselia miguelensis,ANIMALIA,ARTHROPODA,DIPTERA,INSECTA,PHORIDAE,Megaselia,miguelensis,,,,"Disney, 2007",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
124930836,124926701,Encarsia estrellae,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,APHELINIDAE,Encarsia,estrellae,,,,"Manzari &amp; Polaszek, 2002",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
124930881,124928575,Syrphoctonus morio,ANIMALIA,ARTHROPODA,HYMENOPTERA,INSECTA,ICHNEUMONIDAE,Syrphoctonus,morio,,,,"(Hellen, 1949)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
124930891,124929380,Apamea ramonae,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NOCTUIDAE,Apamea,ramonae,,,,"Wagner, 2015",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
124930896,124929422,Apamea sphagnicola,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NOCTUIDAE,Apamea,sphagnicola,,,,"Wagner, 2014",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
124930901,124929540,Stenoptilia meyeri,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,PTEROPHORIDAE,Stenoptilia,meyeri,,,,"Gielis, 1997",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
124930906,124929713,Chirothrips azoricus,ANIMALIA,ARTHROPODA,THYSANOPTERA,INSECTA,THRIPIDAE,Chirothrips,azoricus,,,,"zur Strassen, 1981",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
124930911,124929897,Macarorchestia martini,ANIMALIA,ARTHROPODA,AMPHIPODA,MALACOSTRACA,TALITRIDAE,Macarorchestia,martini,,,,"Stock, 1989",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
125056621,125056608,Asaccus caudivolvulus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,PHYLLODACTYLIDAE,Asaccus,caudivolvulus,,,,"Arnold &amp; Gardner, 1994",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
125160439,125160424,Hylarana nazgul,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Hylarana,nazgul,,,,"(Quah, Anuar, Grismer, Wood, Azizah &amp; Muin, 2017)",Critically Endangered,B1ab(iii),3.1,Unknown,Global
125164761,125164708,Ansonia phuketensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Ansonia,phuketensis,,,,"Matsui, Khonsue &amp; Panha, 2018",Endangered,B1ab(iii),3.1,Decreasing,Global
125164934,125164909,Ansonia pilokensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Ansonia,pilokensis,,,,"Matsui, Khonsue &amp; Panha, 2018",Endangered,B1ab(iii),3.1,Unknown,Global
125177996,125177983,Pristimantis muranunka,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,muranunka,,,,"Brito M., Almendariz-C., Batallas R. &amp; Ron, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125178485,125178439,Pristimantis albujai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,albujai,,,,"Brito-M., Batallas-R. &amp; Yánez-Muñoz, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125179281,125179208,Pristimantis sambalan,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,sambalan,,,,"Brito-M., Batallas-R. &amp; Yánez-Muñoz, 2017",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
125179411,125179396,Pristimantis saturninoi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,saturninoi,,,,"Brito-M., Batallas-R &amp; Yánez-Muñoz, 2017",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
125181226,125181144,Pristimantis bounides,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,bounides,,,,"Lehr, von May, Moravec &amp; Cusi, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125182510,125182463,Pristimantis yantzaza,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Pristimantis,yantzaza,,,,"Valencia, Dueñas, Székely, Batallas-R. &amp; Pulluquitín, 2017",Endangered,"A3c; B1ab(iii,v)",3.1,Decreasing,Global
125183752,125183226,Quilticohyla zoque,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Quilticohyla,zoque,,,,"(Canseco-Márquez, Aguilar-López, Luría-Manzano, Pineda-Arredeondo &amp; Caviedes-Solis, 2017)",Endangered,B1ab(iii),3.1,Decreasing,Global
125184463,125184151,Sachatamia electrops,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Sachatamia,electrops,,,,"Rada, Jeckel, Caorsi, Barrientos, Rivera-Correa &amp; Grant, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125188780,125188592,Nymphargus caucanus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CENTROLENIDAE,Nymphargus,caucanus,,,,"Rada, Ospina-Sarria &amp; Guayasamin, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125189811,125189785,Phrynopus inti,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,STRABOMANTIDAE,Phrynopus,inti,,,,"Lehr, von May, Moravec &amp; Cusi, 2017",Endangered,B1ab(iii),3.1,Decreasing,Global
125190896,125190480,Nasikabatrachus bhupathi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,NASIKABATRACHIDAE,Nasikabatrachus,bhupathi,,,,"Janani, Vasudevan, Prendini, Dutta &amp; Aggarwal, 2017",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
125192301,125192072,Hypogeophis pti,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,INDOTYPHLIDAE,Hypogeophis,pti,,,,"Maddock, Wilkinson, Nussbaum &amp; Gower, 2017",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125200500,125200267,Anomaloglossus blanci,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Anomaloglossus,blanci,,,,"Fouquet, Vacher, Courtois, Villette, Reizine, Gaucher, Jairam, Ouboter &amp; Kok, 2018",Endangered,B1ab(v),3.1,Decreasing,Global
125200619,125200559,Anomaloglossus dewynteri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,AROMOBATIDAE,Anomaloglossus,dewynteri,,,,"Fouquet, Vacher, Courtois, Villette, Reizine, Gaucher, Jairam, Ouboter &amp; Kok, 2018",Critically Endangered,B1ab(v),3.1,Decreasing,Global
125203850,44181,Ctenosaura bakeri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Ctenosaura,bakeri,,,,"Stejneger, 1901",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
125240998,158924,Fluminagrion taxaense,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Fluminagrion,taxaense,,,,"(Santos, 1965)",Critically Endangered,B1ab(iii),3.1,Unknown,Global
125318982,125252765,Argia haberi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Argia,haberi,,,,"Garrison &amp; von Ellenrieder, 2017",Critically Endangered,"B2ab(iii,v)",3.1,Decreasing,Global
125328873,125259800,Hetaerina dutati,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CALOPTERYGIDAE,Hetaerina,dutati,,,,"Machado, 2017",Critically Endangered,B2ab(iii),3.1,Unknown,Global
125329038,125268272,Erythrodiplax laselva,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Erythrodiplax,laselva,,,,"Haber, Wagner &amp; De La Rosa, 2015",Endangered,"B1ab(ii,iii)",3.1,Unknown,Global
125475425,22690985,Gallicolumba platenae,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Gallicolumba,platenae,,,,"(Salvadori, 1891)",Critically Endangered,C2a(i),3.1,Decreasing,Global
125525069,22705953,Corvus unicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,unicolor,,,,"(Rothschild & Hartert, 1900)",Critically Endangered,"C2a(i,ii)",3.1,Decreasing,Global
125554215,125554212,Cyrtodactylus gialaiensis,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cyrtodactylus,gialaiensis,,,,"Luu, Dung, Nguyen, Le &amp; Ziegler, 2017",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125811286,176238,Cynisca schaeferi,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,AMPHISBAENIDAE,Cynisca,schaeferi,,,,"(Sternfeld, 1912)",Endangered,B1ab(iii),3.1,Unknown,Global
125851318,125851287,Oryzias asinua,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,ADRIANICHTHYIDAE,Oryzias,asinua,,,,"Parenti, Hadiaty, Lumbantobing &amp; Herder 2013",Endangered,B2ab(iii),3.1,Stable,Global
125853502,125853495,Oryzias soerotoi,ANIMALIA,CHORDATA,BELONIFORMES,ACTINOPTERYGII,ADRIANICHTHYIDAE,Oryzias,soerotoi,,,,"Mokodongan, Tanaka &amp; Yamahira, 2014",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125886048,125854891,Atrytone arogos,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Atrytone,arogos,,,,"(Boisduval &amp; Le Conte, 1833)",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
125886063,125855083,Hesperia ottoe,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Hesperia,ottoe,,,,"Edwards, 1866",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
125922850,125922809,Cubanichthys pengelleyi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,CYPRINODONTIDAE,Cubanichthys,pengelleyi,,,,"(Fowler, 1939)",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
125963354,125922864,Gambusia beebei,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,beebei,,,,"Myers, 1935",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125963384,125961752,Gambusia pseudopunctata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,pseudopunctata,,,,"Rivas, 1969",Endangered,B1ab(iii),3.1,Unknown,Global
125963399,125962361,Gambusia xanthosoma,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Gambusia,xanthosoma,,,,"Greenfield, 1983",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125973004,82466746,Craugastor saltator,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,CRAUGASTORIDAE,Craugastor,saltator,,,,"(Taylor, 1941)",Endangered,B1ab(iii),3.1,Unknown,Global
125986568,125979703,Limia fuscomaculata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,fuscomaculata,,,,"Rivas, 1980",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986573,125979710,Limia garnieri,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,garnieri,,,,"Rivas, 1980",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986578,125979756,Limia grossidens,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,grossidens,,,,"Rivas, 1980",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986588,125979839,Limia immaculata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,immaculata,,,,"Rivas, 1980",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986598,125980030,Limia miragoanensis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,miragoanensis,,,,"Rivas, 1980",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986608,125980226,Limia nigrofasciata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,nigrofasciata,,,,"Regan, 1913",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986618,125980547,Limia ornata,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,ornata,,,,"Regan, 1913",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986633,125981340,Limia rivasi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,rivasi,,,,"Franz &amp; Burgess, 1983",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Unknown,Global
125986638,125981966,Limia sulphurophila,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,sulphurophila,,,,"Rivas, 1980",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
125986653,125986113,Limia yaguajali,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Limia,yaguajali,,,,"Rivas, 1980",Endangered,"B1ab(iv,v)",3.1,Decreasing,Global
125987881,178290336,Lucifuga dentata,ANIMALIA,CHORDATA,OPHIDIIFORMES,ACTINOPTERYGII,BYTHITIDAE,Lucifuga,dentata,,,,"Poey, 1858",Endangered,"B2ab(iii,iv,v)",3.1,Decreasing,Global
125987886,125987809,Nandopsis ramsdeni,ANIMALIA,CHORDATA,CICHLIFORMES,ACTINOPTERYGII,CICHLIDAE,Nandopsis,ramsdeni,,,,"(Fowler, 1938)",Endangered,"B1ab(iii,iv)+2ab(iii,iv)",3.1,Decreasing,Global
125989542,125989524,Quintana atrizona,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Quintana,atrizona,,,,"Hubbs, 1934",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
125990580,125989582,Rivulus berovidesi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,RIVULIDAE,Rivulus,berovidesi,,,,"Silva, 2015",Endangered,B2ab(iii),3.1,Unknown,Global
126225505,22735457,Eriocnemis isabellae,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,TROCHILIDAE,Eriocnemis,isabellae,,,,"Cortés-Diago, Ortega, Mazariegos-Hurtado &amp; Weller, 2007",Critically Endangered,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,Decreasing,Global
126256811,193259,Etheostoma segrex,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,PERCIDAE,Etheostoma,segrex,,,,"Norris &amp; Minckley, 1997",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
126315225,41030,Syngnathus watermeyeri,ANIMALIA,CHORDATA,SYNGNATHIFORMES,ACTINOPTERYGII,SYNGNATHIDAE,Syngnathus,watermeyeri,,,,"Smith, 1963",Endangered,A3c,3.1,Stable,Global
126322226,126319882,Tor putitora,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Tor,putitora,,,,(Hamilton 1822),Endangered,A2abcd,3.1,Decreasing,Global
126335447,182717,Enteromius bagbwensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,bagbwensis,,,,"(Norman, 1932)",Critically Endangered,B2ab(iii),3.1,Unknown,"Global, Pan-Africa & Western Africa"
126341428,181722,Enteromius boboi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,boboi,,,,"(Schultz, 1942)",Critically Endangered,B2ab(iii),3.1,Unknown,"Global, Pan-Africa & Western Africa"
126343991,182608,Enteromius bourdariei,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,bourdariei,,,,"(Pellegrin, 1928)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Central Africa & Pan-Africa"
126348935,181690,Enteromius carcharhinoides,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,carcharhinoides,,,,"(Stiassny, 1991)",Critically Endangered,B2ab(iii),3.1,Unknown,"Global, Pan-Africa & Western Africa"
126357770,182195,Enteromius clauseni,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,clauseni,,,,"(Thys van den Audenaerde, 1976)",Critically Endangered,B2ab(iii),3.1,Unknown,"Global, Pan-Africa & Western Africa"
126383820,182865,Enteromius liberiensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,liberiensis,,,,"(Steindachner, 1894)",Endangered,B1ab(iii),3.1,Unknown,"Global, Pan-Africa & Western Africa"
126386145,182307,Enteromius melanotaenia,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,melanotaenia,,,,"(Stiassny, 1991)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,"Global, Pan-Africa & Western Africa"
126397763,182762,Enteromius nigroluteus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Enteromius,nigroluteus,,,,"(Pellegrin, 1930)",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,"Global, Central Africa & Pan-Africa"
126406905,159250,Amolops minutus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,minutus,,,,"Orlov &amp; Ho, 2007",Endangered,B1ab(iii),3.1,Decreasing,Global
126471921,203844,Hemidactylus makolowodei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Hemidactylus,makolowodei,,,,"Bauer, Chirio, Ineich &amp; Talla Kouete, 2006",Endangered,B1ab(iii),3.1,Unknown,Global
126472622,178610,Urocotyledon weileri,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Urocotyledon,weileri,,,,"(Müller, 1909)",Endangered,B1ab(iii),3.1,Unknown,Global
126509615,178456,Leptosiaphos pauliani,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Leptosiaphos,pauliani,,,,"(Angel, 1940)",Endangered,B1ab(iii),3.1,Decreasing,Global
126554826,126554768,Cyrtodactylus celatus,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cyrtodactylus,celatus,,,,"Kathriner, Bauer, O'Shea, Sanchez &amp; Kaiser, 2014",Critically Endangered,B1ab(iii),3.1,Unknown,Global
126555495,126555212,Cyrtodactylus psarops,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cyrtodactylus,psarops,,,,"Harvey, O'Connell, Barraza, Riyanto, Kurniawan &amp; Smith, 2015",Endangered,B1ab(iii),3.1,Unknown,Global
126560776,126560425,Pseudogekko sumiklab,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Pseudogekko,sumiklab,,,,"Siler, Davis, Watters, Freitas, Griffith, Binaday, Lobos Amarga &amp; Brown, 2017",Endangered,B1ab(iii),3.1,Unknown,Global
