internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
196624,Emoia trossula,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Emoia,trossula,,,,,"Brown &amp; Gibbons, 1986","This is considered to be a species complex, and it is likely that the population from Rotuma is a separate species."
196628,Leiolopisma alazon,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Leiolopisma,alazon,,,,,"Zug, 1985",
196670,Elasmias ovatulum,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ACHATINELLIDAE,Elasmias,ovatulum,,,,,"Moellendorff, 1900",
196703,Apozomus gerlachi,ANIMALIA,ARTHROPODA,ARACHNIDA,SCHIZOMIDA,HUBBARDIIDAE,Apozomus,gerlachi,,,,,"Harvey, 2001",
196707,Mahezomus apicoporus,ANIMALIA,ARTHROPODA,ARACHNIDA,SCHIZOMIDA,HUBBARDIIDAE,Mahezomus,apicoporus,,,,,"Harvey, 2001",
19670,Rhodacmea filosa,ANIMALIA,MOLLUSCA,GASTROPODA,HYGROPHILA,PLANORBIDAE,Rhodacmea,filosa,,,,,"(Conrad, 1834)","Synonym = <i>Rhodacme filosa</i> (Conrad, 1834)"
196716,Mecistocephalus sechellarum,ANIMALIA,ARTHROPODA,CHILOPODA,GEOPHILOMORPHA,MECISTOCEPHALIDAE,Mecistocephalus,sechellarum,,,,,"Demange, 1981",
196717,Mecistocephalus cyclops,ANIMALIA,ARTHROPODA,CHILOPODA,GEOPHILOMORPHA,MECISTOCEPHALIDAE,Mecistocephalus,cyclops,,,,,"Brölemann, 1896",
196720,Ityphilus melanostigmus,ANIMALIA,ARTHROPODA,CHILOPODA,GEOPHILOMORPHA,BALLOPHILIDAE,Ityphilus,melanostigmus,,,,,"Attems, 1900",
196724,Australobius sechellarum,ANIMALIA,ARTHROPODA,CHILOPODA,LITHOBIOMORPHA,LITHOBIIDAE,Australobius,sechellarum,,,,,"Brölemann, 1895",
196725,Australobius inflatitarsis,ANIMALIA,ARTHROPODA,CHILOPODA,LITHOBIOMORPHA,LITHOBIIDAE,Australobius,inflatitarsis,,,,,"Eason, 1978",
196726,Australobius abbreviatus,ANIMALIA,ARTHROPODA,CHILOPODA,LITHOBIOMORPHA,LITHOBIIDAE,Australobius,abbreviatus,,,,,"Eason, 1978",
196737,Gonatotrichus silhouettensis,ANIMALIA,ARTHROPODA,DIPLOPODA,SIPHONOPHORIDA,SIPHONOPHORIDAE,Gonatotrichus,silhouettensis,,,,,"(Mauriès, 1980)",
196738,Pterozonium tropiphorum,ANIMALIA,ARTHROPODA,DIPLOPODA,SIPHONOPHORIDA,SIPHONOPHORIDAE,Pterozonium,tropiphorum,,,,,"(Attems, 1900)",
196742,Diglossosternoides curiosus,ANIMALIA,ARTHROPODA,DIPLOPODA,POLYDESMIDA,PARADOXOSOMATIDAE,Diglossosternoides,curiosus,,,,,"Golovatch &amp; Korsós, 1992",
196745,Ariadna ustulata,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,SEGESTRIIDAE,Ariadna,ustulata,,,,,"Simon, 1898",
196831,Cephalocassis manillensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Cephalocassis,manillensis,,,,,"(Valenciennes, 1840)","<span>This is considered species inquirenda under <em>Cephalocassis  </em>(Kottelat 2013). The genus placement is tentative, based on the  treatment in Desoutter (1977) as a valid species of <em>Hemipimelodus</em>, and  the uncertain status of the species in Kailola (2004) (Ferraris 2007)."
197286,Galaxias anomalus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,anomalus,,,,,"Stokell, 1959",
197288,Galaxias cobitinis,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,cobitinis,,,,,"McDowall &amp; Waters, 2002","Although classified as one species, the two geographic populations have been ranked separately in the National listings carried out by the New Zealand Department of Conservation, as they are more genetically distinct and more divergent than some described sister species of galaxiids <span style=""background-color: white;"">(Waters and Craw 2008).&#160;Taxonomic&#160;research is needed to determine whether this species should actually be split into two (R. Hitchmough pers. comm. 2011).</span>"
197291,Galaxias divergens,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,divergens,,,,,"Stokell, 1959","Recent studies show that North and South Island populations are genetically divergent, but these differences are not considered enough to warrant separate species status (NIWA 2013)."
197292,Galaxias eldoni,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,eldoni,,,,,"McDowall, 1997",
197293,Galaxias gollumoides,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,gollumoides,,,,,"McDowall &amp; Chadderton, 1999",
197294,Galaxias macronasus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,macronasus,,,,,"McDowall &amp; Waters, 2003",
197297,Galaxias prognathus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,prognathus,,,,,"Stokell, 1940",
197298,Galaxias pullus,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Galaxias,pullus,,,,,"McDowall, 1997",
197300,Neochanna heleios,ANIMALIA,CHORDATA,ACTINOPTERYGII,OSMERIFORMES,GALAXIIDAE,Neochanna,heleios,,,,,"Ling &amp; Gleeson, 2001",
19736,Millerichthys robustus,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,RIVULIDAE,Millerichthys,robustus,,,,,"(Miller &amp; Hubbs, 1974)",
197640,Typhlocaris ayyaloni,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,TYPHLOCARIDIDAE,Typhlocaris,ayyaloni,,,,,"Tsurnamal, 2008",
197676,Leptopalaemon glabrus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Leptopalaemon,glabrus,,,,,"(Bruce, 1993)",
197692,Arachnochium kulsiense,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Arachnochium,kulsiense,,,,,"(Jayachandran, Lal Mohan &amp; Raji, 2007)",
197693,Sinodina acutipoda,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Sinodina,acutipoda,,,,,"(Liang, 1989)",
197695,Caridina yilong,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,yilong,,,,,"Cai &amp; Liang, 1999",
197745,Paratya norfolkensis,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Paratya,norfolkensis,,,,,"Kemp, 1917",
197879,Macrobrachium hirtimanus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Macrobrachium,hirtimanus,,,,,"(Olivier, 1811)",
197887,Macrobrachium minutum,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Macrobrachium,minutum,,,,,"(J. Roux, 1917)",
197911,Typhlocaris galilea,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,TYPHLOCARIDIDAE,Typhlocaris,galilea,,,,,"Calman, 1909",
197941,Euryrhynchina edingtonae,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,EURYRHYNCHIDAE,Euryrhynchina,edingtonae,,,,,"Powell, 1976",
19797,Sacalia quadriocellata,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,GEOEMYDIDAE,Sacalia,quadriocellata,,,,,"Siebenrock, 1903",
198004,Lancaris kumariae,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Lancaris,kumariae,,,,,"(de Silva, 1990)",
198009,Palaemonetes mesopotamicus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Palaemonetes,mesopotamicus,,,,,"Pesta, 1913",
198023,Macrobrachium purpureamanus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Macrobrachium,purpureamanus,,,,,"Wowor, 1999",
198041,Atya intermedia,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Atya,intermedia,,,,,"Bouvier, 1904",
198081,Macrobrachium scorteccii,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Macrobrachium,scorteccii,,,,,"Maccagno, 1961",
198118,Desmocaris bislineata,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,DESMOCARIDIDAE,Desmocaris,bislineata,,,,,"Powell, 1977",
198163,Macrobrachium poeti,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Macrobrachium,poeti,,,,,"Holthuis, 1984",
198167,Dugastella marocana,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Dugastella,marocana,,,,,"Bouvier, 1912",
198190,Sinodina gregoriana,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Sinodina,gregoriana,,,,,"(Kemp, 1923)",
198214,Caridina apodosis,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,apodosis,,,,,"Cai &amp; N.K. Ng, 1999",
198218,Cryphiops luscus,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Cryphiops,luscus,,,,,"(Holthuis, 1973)",
198245,Caridina subventralis,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,subventralis,,,,,"Richard &amp; Clark, 2005",
198246,Typhlatya rogersi,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Typhlatya,rogersi,,,,,"Chace &amp; Manning, 1972",
198285,Caridina maculata,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,maculata,,,,,"L. Wang, Liang &amp; F. Li, 2008",The taxonomic status of this species requires clarification.
198296,Caridina thermophila,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,ATYIDAE,Caridina,thermophila,,,,,"Riek, 1953",
198335,Calathaemon holthuisi,ANIMALIA,ARTHROPODA,MALACOSTRACA,DECAPODA,PALAEMONIDAE,Calathaemon,holthuisi,,,,,"(Strenth, 1976) ",
198403,Rhadinella posadasi,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Rhadinella,posadasi,,,,,"(Slevin, 1936)",
198534,Ungaliophis continentalis,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,UNGALIOPHIIDAE,Ungaliophis,continentalis,,,,,"Müller, 1880",
198789,Eua expansa,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Eua,expansa,,,,,"(Pease, 1872)",
198791,Eua mauga,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Eua,mauga,,,,,"Cowie, 2019","Originally, this species was described as <em>Partula montana</em> Cooke &amp; Crampton, 1930 and was later revised to <em>Eua montana</em> (Cooke &amp; Crampton, 1930) by Pilsbry and Cooke (1934). Cowie (1998) noted that the name <em>montana</em> Cooke &amp; Crampton, 1930 is a junior primary homonym of <em>montana </em>Moellendorff, 1900 (originally proposed as <em>Partula rufa </em>ssp. <em>montana</em> Moellendorff 1900). Cowie (2019) published the replacement name for <em>Eua montana</em> (Cooke &amp; Crampton, 1930): <em>Eua mauga</em> Cowie, 2019."
198813,Partula pyramis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,pyramis,,,,,"Hartman, 1886",
198818,Partula vanikorensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,vanikorensis,,,,,"(Quoy &amp; Gaimard, 1832)",
198819,Partula assimilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Partula,assimilis,,,,,"Pease, 1868",
19881,Samoana fragilis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,fragilis,,,,,"(Ferussac, 1821)",
195571,Samoana alabastrina,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,alabastrina,,,,,"(Pfeiffer, 1856)",
198825,Samoana stevensoniana,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,stevensoniana,,,,,"(Pilsbry, 1909)",
198838,Hadopyrgus anops,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Hadopyrgus,anops,,,,,"Climo, 1974",
198839,Hadopyrgus brevis,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Hadopyrgus,brevis,,,,,"Climo, 1974",
198841,Hadopyrgus ngataana,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Hadopyrgus,ngataana,,,,,"Haase, 2008",
198849,Kuschelita inflata,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Kuschelita,inflata,,,,,"Climo, 1974",
198850,Kuschelita mica,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Kuschelita,mica,,,,,"Climo, 1974",
198852,Leptopyrgus manneringi,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Leptopyrgus,manneringi,,,,,"(Climo, 1974)",
198858,Meridiopyrgus murihiku,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Meridiopyrgus,murihiku,,,,,"Haase, 2008",
19885,Samoana conica,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,conica,,,,,"(Gould, 1847)",
19886,Samoana thurstoni,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,PARTULIDAE,Samoana,thurstoni,,,,,"(Cooke &amp; Crampton, 1930)","This species may be closely related to <em>Samoana abbreviata</em> and <em>S. conica</em>, its shells being a greenish-yellow colour. It is dextral (see Cowie 2005, unpub. report)."
198889,Potamopyrgus acus,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Potamopyrgus,acus,,,,," Haase, 2008",
198894,Potamopyrgus oppidanus,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Potamopyrgus,oppidanus,,,,,"Haase, 2008",
198905,Tongapyrgus subterraneus,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,TATEIDAE,Tongapyrgus,subterraneus,,,,,"(Suter, 1905)",
19898,Sanopus reticulatus,ANIMALIA,CHORDATA,ACTINOPTERYGII,BATRACHOIDIFORMES,BATRACHOIDIDAE,Sanopus,reticulatus,,,,,"Collette, 1983",
199489,Balta crassivenosa,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Balta,crassivenosa,,,,,"(Bolivar, 1924)",
199490,Delosia ornata,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Delosia,ornata,,,,,"Bolivar, 1924",
199493,Hololeptoblatta minor,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Hololeptoblatta,minor,,,,,"Bolivar, 1924",
199494,Hololeptoblatta pandanicola,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Hololeptoblatta,pandanicola,,,,,"Bolivar, 1924",
199496,Miriamrothschildia aldabrensis,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Miriamrothschildia,aldabrensis,,,,,"(Bolivar, 1924)",
199497,Miriamrothschildia biplagiata,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Miriamrothschildia,biplagiata,,,,,"(Bolivar, 1924)",
199500,Seychellesia patellifera,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Seychellesia,patellifera,,,,,"Bolivar, 1912",
199503,Theganopteryx scotti,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Theganopteryx,scotti,,,,,"Bolivar, 1924",This probably is not a <em>Theganopteryx</em> species; its generic placement is uncertain.
199508,Nocticola gerlachi,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,NOCTICOLIDAE,Nocticola,gerlachi,,,,,"Roth, 2003",
199510,Ectatoderus aldabrae,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Ectatoderus,aldabrae,,,,,"Gorochov, 1994",
199512,Phaeogryllus fuscus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Phaeogryllus,fuscus,,,,,"Bolivar, 1912",
199519,Amphinotus pupulus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Amphinotus,pupulus,,,,,"(Bolivar, 1912)",
199520,Procryptotermes fryeri,ANIMALIA,ARTHROPODA,INSECTA,ISOPTERA,KALOTERMITIDAE,Procryptotermes,fryeri,,,,,"(Holmgren, 1909)",
199521,Ornebius stenus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Ornebius,stenus,,,,,"Gorochov, 1994",
199522,Ectatoderus nigriceps,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Ectatoderus,nigriceps,,,,,"Bolivar, 1912",
199524,Amphinotus nymphula,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Amphinotus,nymphula,,,,,"(Bolivar, 1912)",
199526,Antisolabis seychellensis,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,CARCINIPHORIDAE,Antisolabis,seychellensis,,,,,"(Brindle, 1976)",
199528,Theganopteryx liturata,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Theganopteryx,liturata,,,,,"Bolivar, 1924",This probably is not a <em>Theganopteryx</em> species; its generic placement is uncertain.
199530,Theganopteryx minuta,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Theganopteryx,minuta,,,,,"Bolivar, 1924",This probably is not a <em>Theganopteryx</em> species; its generic placement is uncertain.
199531,Seychellesia nitidula,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Seychellesia,nitidula,,,,,"Bolivar, 1912",
199532,Theganopteryx lunulata,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Theganopteryx,lunulata,,,,,"Bolivar, 1924",This probably is not a <em>Theganopteryx</em> species; its generic placement is uncertain.
199534,Graffaea seychellensis,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,PLATYCRANIDAE,Graffaea,seychellensis,,,,,"Bolivar &amp; Ferriere, 1912",
199535,Chaetolabia fryeri,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,LABIIDAE,Chaetolabia,fryeri,,,,,"(Burr, 1910)",
199536,Chaetospania gardineri,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,LABIIDAE,Chaetospania,gardineri,,,,,"(Burr, 1910)",
199538,Holocompsa pusilla,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,POLYPHAGIDAE,Holocompsa,pusilla,,,,,"Bolivar, 1924",
199539,Ectatoderus squamiger,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Ectatoderus,squamiger,,,,,"Bolivar, 1912",
199540,Metioche bolivari,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TRIGONIDIIDAE,Metioche,bolivari,,,,,"Chopard, 1968",
199541,Seselphisis visenda,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETTIGONIIDAE,Seselphisis,visenda,,,,,"(Bolivar, 1912)",
199542,Procytettix fusiformis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Procytettix,fusiformis,,,,,"Bolivar, 1912",
199543,Procytettix thalassanax,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Procytettix,thalassanax,,,,,"Gunther, 1939",
199544,Sliferia similis,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Sliferia,similis,,,,,"(Bolivar, 1924)",
199545,Zarceus major,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TRIGONIDIIDAE,Zarceus,major,,,,,"Bolivar, 1912",This species is similar to <em>Zarceus fallaciosus</em> and the taxonomy of the two species needs re-examination.
199546,Pternoscirtus aldabrae,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Pternoscirtus,aldabrae,,,,,"(Saussure, 1899)",
199548,Enoplotettix gardineri,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,ACRIDIDAE,Enoplotettix,gardineri,,,,,"(Bolivar, 1912)",
199549,Gryllapterus tomentosus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Gryllapterus,tomentosus,,,,,"Bolivar, 1912",
199550,Theganopteryx grisea,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Theganopteryx,grisea,,,,,"Bolivar, 1924",This probably is not a <em>Theganopteryx</em> species; its generic placement is uncertain.
199551,Anisolabis scotti,ANIMALIA,ARTHROPODA,INSECTA,DERMAPTERA,CARCINIPHORIDAE,Anisolabis,scotti,,,,,"(Burr, 1910)",
199552,Coptottigia cristata,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Coptottigia,cristata,,,,,"Bolivar, 1912",
199554,Orthoxiphus nigrifrons,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Orthoxiphus,nigrifrons,,,,,"(Bolivar, 1912)",
199555,Glyptotermes scotti,ANIMALIA,ARTHROPODA,INSECTA,ISOPTERA,KALOTERMITIDAE,Glyptotermes,scotti,,,,,"(Holmgren, 1909)",
199556,Scottiola salticiformis,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TRIGONIDIIDAE,Scottiola,salticiformis,,,,,"(Bolivar, 1912)",An undescribed species of <em>Scottiola</em> is also present in Seychelles (Mahé and Silhouette islands); its range is included within that of <em>S. salticiformis</em> and it has the same status.
199557,Ornebius syrticus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Ornebius,syrticus,,,,,"Bolivar, 1912",
199559,Miriamrothschildia mahensis,ANIMALIA,ARTHROPODA,INSECTA,BLATTODEA,BLATTELLIDAE,Miriamrothschildia,mahensis,,,,,"Roth &amp; Rivault, 2002",
199562,Arachnocephalus subsulcatus,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,MOGOPLISTIDAE,Arachnocephalus,subsulcatus,,,,,"Saussure, 1899",
199565,Seychellesia longicercata,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Seychellesia,longicercata,,,,,"Bolivar, 1912",
199567,Carausius scotti,ANIMALIA,ARTHROPODA,INSECTA,PHASMIDA,LONCHODIDAE,Carausius,scotti,,,,,"Bolivar &amp; Ferriere, 1912",
199618,Coneuplecta turrita,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Coneuplecta,turrita,,,,,"(C. Semper, 1873)","<p>Semper (1873) described <em>Vitrinoconus turritus</em> from the Philippines. Baker (1941) subsequently described <em>""Coneuplecta</em> (s.s.) <em>turrita palauensis</em> from Palau (Belau) (C. Christensen, personal communication). Baker moved Semper's <em>turritus</em> to <em>Coneuplecta,</em> which was presumed to be conspecific with Semper's taxon (an idea that itself may be doubtful) but subspecifically distinct from it. Thus ""<em>Coneuplecta turrita</em> (Semper, 1873)"" is a polytypic species with two included subspecies: &#160;<em>Coneuplecta turrita turrita</em> (Semper, 1873) from the Philippines and <em>Coneuplecta turrita palauensis</em> Baker, 1941, from Belau (C. Christensen, pers. comm.).<br/><br/>Based on current knowledge of Pacific island land snail biogeography, it is doubtful whether the poorly known “subspecies”<span style=""font-style: italic;""> turrita </span>from the Philippines is conspecific with the “subspecies” <span style=""font-style: italic;"">palauensis </span>from Palau. The conservation status of the Philippines “subspecies,” if still extant, is currently unknown. Therefore the assessment for <em>Coneuplecta turrita </em>is essentially identical to the assessment for <em>Coneuplecta turrita palauensis</em>, until: 1) additional data can be gathered for <em>Coneuplecta turrita turrita, </em>and/or 2) it is resolved whether these two “subspecies” actually represent two distinct species. Until further land snail fieldwork in the Philippines is undertaken and museum research on the type specimens of these snails is accomplished, these taxonomic and conservation questions will remain unresolved. Since the species falls into the category of “CR (Possibly Extinct)” (at least based on Palau data), it may already be too late for taxonomic questions to have much practical relevance for <em>Coneuplecta turrita</em>.</p>"
199771,Madascincus arenicola,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Madascincus,arenicola,,,,,"Miralles, Köhler, Glaw &amp; Vences, 2011","Molecular and morphological evidence indicates that this newly-discovered phenotype belongs to the ""<em>Madascincus polleni</em> species complex"", rendering <em>M. polleni</em> as defined by Miralles <em>et al.</em> (2011) paraphyletic with regard to this species and <em>Madascincus stumpffi</em>. It is treated here as a distinct species following Miralles <em>et al.</em> (2011), as it is morphologically distinct and strongly genetically divergent from the other three clades identified for this complex."
199852,Osornophryne simpsoni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,simpsoni,,,,,"Páez-Moscoso, Guayasamin &amp; Yánez-Muñoz, 2011",
200901,Gigantidas horikoshii,ANIMALIA,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE,Gigantidas,horikoshii,,,,,"Hashimoto &amp; Yamane, 2005",
200958,Gigantidas taiwanensis,ANIMALIA,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE,Gigantidas,taiwanensis,,,,,"(Cosel, 2008)",
201075,Bathymodiolus septemdierum,ANIMALIA,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE,Bathymodiolus,septemdierum,,,,,"Hashimoto &amp; Okutani, 1994",
20112,Semperdon kororensis,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Semperdon,kororensis,,,,,"(Beddome, 1889)",
20114,Semperdon uncatus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Semperdon,uncatus,,,,,"Solem, 1982",
20115,Semperdon xyleborus,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CHAROPIDAE,Semperdon,xyleborus,,,,,"Solem, 1983",
201164,Bathymodiolus manusensis,ANIMALIA,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE,Bathymodiolus,manusensis,,,,,"Hashimoto &amp; Furuta, 2007",
