internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
12561,Macaca sylvanus,"Macaca sylvana (Linnaeus, 1758) [orth. var.]",Macaca,sylvana,"(Linnaeus, 1758) [orth. var.]",,
56815,Eleutherodactylus orientalis,"Eleutherodactylus limbatus ssp. orientalis (Barbour & Shreve, 1937)",Eleutherodactylus,limbatus,,subspecies,"(Barbour & Shreve, 1937)"
56815,Eleutherodactylus orientalis,"Sminthillus limbatus ssp. orientalis Barbour & Shreve, 1937",Sminthillus,limbatus,,subspecies,"Barbour & Shreve, 1937"
56988,Eleutherodactylus symingtoni,"Eleutherodactylus delacruzi Estrada, Rodriguez & Moreno, 1986",Eleutherodactylus,delacruzi,"Estrada, Rodriguez & Moreno, 1986",,
512,Addax nasomaculatus,"Antilope nasomaculata de Blainville, 1816",Antilope,nasomaculata,"de Blainville, 1816",,
6234,Beatragus hunteri,"Damaliscus hunteri (P.L. Sclater, 1889)",Damaliscus,hunteri,"(P.L. Sclater, 1889)",,
8968,Nanger dama,"Gazella dama (Pallas, 1766)",Gazella,dama,"(Pallas, 1766)",,
8968,Nanger dama,"Antilope dama Pallas, 1766",Antilope,dama,"Pallas, 1766",,
8989,Gazella gazella,"Gazella gazella ssp. gazella (Pallas, 1766)",Gazella,gazella,,subspecies,"(Pallas, 1766)"
8972,Gazella leptoceros,"Antilope leptoceros F. Cuvier, 1842",Antilope,leptoceros,"F. Cuvier, 1842",,
8991,Eudorcas tilonura,"Antilopa tilonura Heuglin, 1869",Antilopa,tilonura,"Heuglin, 1869",,
8991,Eudorcas tilonura,"Eudorcas rufifrons ssp. tilonura (Heuglin, 1869)",Eudorcas,rufifrons,,subspecies,"(Heuglin, 1869)"
8991,Eudorcas tilonura,"Gazella rufifrons ssp. tilonura (Heuglin, 1869)",Gazella,rufifrons,,subspecies,"(Heuglin, 1869)"
15571,Oryx beisa,"Oryx gazella ssp. beisa (Rüppell, 1835)",Oryx,gazella,,subspecies,"(Rüppell, 1835)"
15571,Oryx beisa,"Antilope beisa Rüppell, 1835",Antilope,beisa,"Rüppell, 1835",,
19391,Redunca fulvorufula,"Antilope fulvorufula Afzelius, 1815",Antilope,fulvorufula,"Afzelius, 1815",,
63543,Camelus ferus,"Camelus bactrianus Linnaeus, 1758",Camelus,bactrianus,"Linnaeus, 1758",,
41711,Eubalaena japonica,"Eubalaena glacialis P.L.S. Müller, 1776",Eubalaena,glacialis,"P.L.S. Müller, 1776",,
41756,Platanista gangetica,"Susu platanista (Lesson, 1828)",Susu,platanista,"(Lesson, 1828)",,
41756,Platanista gangetica,"Delphinus gangeticus Lebeck, 1801",Delphinus,gangeticus,"Lebeck, 1801",,
41756,Platanista gangetica,"Delphinorhynchus gangeticus (Lebeck, 1801)",Delphinorhynchus,gangeticus,"(Lebeck, 1801)",,
41756,Platanista gangetica,"Soosoo gangeticus (Lebeck, 1801)",Soosoo,gangeticus,"(Lebeck, 1801)",,
41756,Platanista gangetica,"Platanista gangetica (Lebeck, 1801)",Platanista,gangetica,"(Lebeck, 1801)",,
41756,Platanista gangetica,"Platanista  gangetica ssp. gangetica (Lebeck, 1801)",Platanista ,gangetica,,subspecies,"(Lebeck, 1801)"
190871,Sotalia fluviatilis,"Steno tucuxi Gray, 1856",Steno,tucuxi,"Gray, 1856",,
190871,Sotalia fluviatilis,"Delphinus fluviatilis Gervais & Deville in Gervais, 1853",Delphinus,fluviatilis,"Gervais & Deville in Gervais, 1853",,
190871,Sotalia fluviatilis,"Delphinus guianensis (Van Beneden, 1864)",Delphinus,guianensis,"(Van Beneden, 1864)",,
54959,Cochranella euhystrix,"Centrolenella euhystrix Cadle & McDiarmid, 1990",Centrolenella,euhystrix,"Cadle & McDiarmid, 1990",,
50924731,Ectopoglossus isthminus,"Anomaloglossus isthminus Myers, Ibáñez, Grant &amp; Jaramillo, 2012",Anomaloglossus,isthminus,"Myers, Ibáñez, Grant &amp; Jaramillo, 2012",,
50927205,Bolitoglossa omniumsanctorum,"Magnadigita omniumsanctorum Stuart, 1952",Magnadigita,omniumsanctorum,"Stuart, 1952",,
50950350,Anolis bitectus,"Norops bitectus (Cope, 1864)",Norops,bitectus,"(Cope, 1864)",,
50950423,Anolis vanzolinii,"Phenacosaurus vanzolinii Williams, Orces, Matheus & Bleiweiss, 1996",Phenacosaurus,vanzolinii,"Williams, Orces, Matheus & Bleiweiss, 1996",,
50950423,Anolis vanzolinii,"Dactyloa vanzolini (Williams, Orces, Matheus & Bleiweiss, 1996)",Dactyloa,vanzolini,"(Williams, Orces, Matheus & Bleiweiss, 1996)",,
50950469,Riama cashcaensis,"Proctoporus cashcaensis Kirizian & Coloma, 1991",Proctoporus,cashcaensis,"Kirizian & Coloma, 1991",,
50950484,Riama colomaromani,"Proctoporus colomaromani Kirizian, 1996",Proctoporus,colomaromani,"Kirizian, 1996",,
50950499,Andinosaura crypta,"Riama crypta Sánchez-Pacheco, Kirizian &amp; Sales Nunes, 2011",Riama,crypta,"Sánchez-Pacheco, Kirizian &amp; Sales Nunes, 2011",,
50950508,Andinosaura kiziriani,"Riama kiziriani Sánchez-Pacheco, Aguirre-Penafiel &amp; Torres-Carvajal, 2012",Riama,kiziriani,"Sánchez-Pacheco, Aguirre-Penafiel &amp; Torres-Carvajal, 2012",,
50950517,Riama labionis,"Proctoporus labionis Kirizian, 1996",Proctoporus,labionis,"Kirizian, 1996",,
50950556,Oreosaurus rhodogaster,"Riama rhodogaster Rivas, Schargel &amp; Meik, 2005",Riama,rhodogaster,"Rivas, Schargel &amp; Meik, 2005",,
50951052,Atractus duboisi,"Rhabdosoma duboisi Boulenger, 1880",Rhabdosoma,duboisi,"Boulenger, 1880",,
50951457,Emmochliophis miops,"Synophis miops Boulenger, 1898",Synophis,miops,"Boulenger, 1898",,
50956889,Bothrops caribbaeus,"Trigonocephalus caribbaeus Garman, 1887",Trigonocephalus,caribbaeus,"Garman, 1887",,
50957018,Bothrops lanceolatus,"Coluber lanceolatus Bonnaterre, 1790",Coluber,lanceolatus,"Bonnaterre, 1790",,
15188,Okapia johnstoni,"Equus johnstoni P.L. Sclater, 1901",Equus,johnstoni,"P.L. Sclater, 1901",,
49829637,Ancistrus marcapatae,"Chaetostoma marcapatae Regan, 1904",Chaetostoma,marcapatae,"Regan, 1904",,
49829637,Ancistrus marcapatae,"Chaetostomus marcapatae Regan, 1904",Chaetostomus,marcapatae,"Regan, 1904",,
49829818,Orestias minima,"Orestias minimus Tchernavin, 1944",Orestias,minimus,"Tchernavin, 1944",,
49829928,Orestias minuta,"Orestias minutus Tchernavin, 1944",Orestias,minutus,"Tchernavin, 1944",,
49830390,Orestias luteus,"Orestias farfani Parenti, 1984",Orestias,farfani,"Parenti, 1984",,
49830390,Orestias luteus,"Orestias lutea Valenciennes, 1846",Orestias,lutea,"Valenciennes, 1846",,
49830409,Orestias gymnota,"Orestias gymnotus Parenti, 1984 [orth. error]",Orestias,gymnotus,"Parenti, 1984 [orth. error]",,
49830600,Orestias robusta,"Orestias robustus Parenti, 1984",Orestias,robustus,"Parenti, 1984",,
49830627,Trichomycterus taeniops,"Pygidium tenue Fowler, 1945",Pygidium,tenue,"Fowler, 1945",,
49830676,Nannostomus mortenthaleri,"Nannostomus marginatus mortenthaleri Paepke & Arendt, 2001",Nannostomus,marginatus mortenthaleri,"Paepke & Arendt, 2001",,
49830703,Anablepsoides speciosus,"Rivulus speciosus Fels & de Rham, 1981",Rivulus,speciosus,"Fels & de Rham, 1981",,
1095,Ambystoma mexicanum,"Gyrinus mexicanus Shaw & Nodder, 1798",Gyrinus,mexicanus,"Shaw & Nodder, 1798",,
54599,Anaxyrus californicus,"Bufo californicus Camp, 1915",Bufo,californicus,"Camp, 1915",,
54599,Anaxyrus californicus,"Bufo cognatus ssp. californicus Camp, 1915",Bufo,cognatus,,subspecies,"Camp, 1915"
54617,Incilius cristatus,"Bufo occipitalis Camerano, 1879",Bufo,occipitalis,"Camerano, 1879",,
54617,Incilius cristatus,"Bufo cristatus Wiegmann, 1833",Bufo,cristatus,"Wiegmann, 1833",,
54650,Incilius gemmifer,"Bufo gemmifer Taylor, 1940",Bufo,gemmifer,"Taylor, 1940",,
54762,Incilius spiculatus,"Bufo spiculatus Mendelson, 1997",Bufo,spiculatus,"Mendelson, 1997",,
54773,Incilius tacanensis,"Bufo tacanensis Smith, 1952",Bufo,tacanensis,"Smith, 1952",,
55307,Duellmanohyla chamulae,"Hyla chamulae Wiens, Fetzner, Parkinson & Reeder, 2005",Hyla,chamulae,"Wiens, Fetzner, Parkinson & Reeder, 2005",,
55307,Duellmanohyla chamulae,"Ptychohyla chamulae Duellman, 1961",Ptychohyla,chamulae,"Duellman, 1961",,
55384,Charadrahyla altipotens,"Hyla altipotens Duellman, 1968",Hyla,altipotens,"Duellman, 1968",,
55387,Sarcohyla ameibothalame,"Plectrohyla ameibothalame (Canseco-Márquez, Mendelson & Gutiérrez-Mayén, 2003)",Plectrohyla,ameibothalame,"(Canseco-Márquez, Mendelson & Gutiérrez-Mayén, 2003)",,
55387,Sarcohyla ameibothalame,"Hyla ameibothalame Canseco-Márquez, Mendelson & Gutiérrez-Mayén, 2003",Hyla,ameibothalame,"Canseco-Márquez, Mendelson & Gutiérrez-Mayén, 2003",,
55414,Exerodonta bivocata,"Hyla bivocata Duellman & Hoyt, 1961",Hyla,bivocata,"Duellman & Hoyt, 1961",,
55431,Sarcohyla calvicollina,"Hyla calvicollina Toal, 1994",Hyla,calvicollina,"Toal, 1994",,
55431,Sarcohyla calvicollina,"Plectrohyla calvicollina (Toal, 1994)",Plectrohyla,calvicollina,"(Toal, 1994)",,
55439,Sarcohyla cembra,"Hyla cembra Caldwell, 1974",Hyla,cembra,"Caldwell, 1974",,
55439,Sarcohyla cembra,"Plectrohyla cembra (Caldwell, 1974)",Plectrohyla,cembra,"(Caldwell, 1974)",,
55442,Sarcohyla charadricola,"Hyla  charadricola Duellman, 1964",Hyla ,charadricola,"Duellman, 1964",,
55442,Sarcohyla charadricola,"Plectrohyla charadricola (Duellman, 1964)",Plectrohyla,charadricola,"(Duellman, 1964)",,
55444,Exerodonta chimalapa,"Hyla chimalapa Mendelson & Campbell, 1994",Hyla,chimalapa,"Mendelson & Campbell, 1994",,
55447,Sarcohyla chryses,"Hyla chryses Adler, 1965",Hyla,chryses,"Adler, 1965",,
55447,Sarcohyla chryses,"Plectrohyla chryses (Adler, 1965)",Plectrohyla,chryses,"(Adler, 1965)",,
55456,Sarcohyla crassa,"Hyla bogertae Straughan & Wright, 1969",Hyla,bogertae,"Straughan & Wright, 1969",,
55456,Sarcohyla crassa,"Cauphias crassus Brocchi, 1877",Cauphias,crassus,"Brocchi, 1877",,
55456,Sarcohyla crassa,"Plectrohyla crassa (Brocchi, 1877)",Plectrohyla,crassa,"(Brocchi, 1877)",,
55459,Sarcohyla cyanomma,"Hyla cyanomma Caldwell, 1974",Hyla,cyanomma,"Caldwell, 1974",,
55459,Sarcohyla cyanomma,"Plectrohyla cyanomma (Caldwell, 1974)",Plectrohyla,cyanomma,"(Caldwell, 1974)",,
55466,Bromeliohyla dendroscarta,"Hyla dendroscarta Taylor, 1940",Hyla,dendroscarta,"Taylor, 1940",,
55471,Ecnomiohyla echinata,"Hyla echinata Duellman, 1961",Hyla,echinata,"Duellman, 1961",,
55527,Sarcohyla labedactyla,"Hyla labedactyla Mendelson & Toal, 1996",Hyla,labedactyla,"Mendelson & Toal, 1996",,
55527,Sarcohyla labedactyla,"Plectrohyla labedactyla (Mendelson & Toal, 1996)",Plectrohyla,labedactyla,"(Mendelson & Toal, 1996)",,
55567,Megastomatohyla mixe,"Hyla mixe Duellman, 1965",Hyla,mixe,"Duellman, 1965",,
55568,Megastomatohyla mixomaculata,"Hyla mixomaculata Taylor, 1950",Hyla,mixomaculata,"Taylor, 1950",,
55573,Sarcohyla mykter,"Plectrohyla mykter (Adler & Dennis, 1972)",Plectrohyla,mykter,"(Adler & Dennis, 1972)",,
55573,Sarcohyla mykter,"Hyla mykter Adler & Dennis, 1972",Hyla,mykter,"Adler & Dennis, 1972",,
55577,Charadrahyla nephila,"Hyla nephila Mendelson & Campbell, 1999",Hyla,nephila,"Mendelson & Campbell, 1999",,
55583,Sarcohyla pachyderma,"Hyla pachyderma Taylor, 1942",Hyla,pachyderma,"Taylor, 1942",,
55583,Sarcohyla pachyderma,"Plectrohyla pachyderma (Taylor, 1942)",Plectrohyla,pachyderma,"(Taylor, 1942)",,
55592,Megastomatohyla pellita,"Hyla pellita Duellman, 1968",Hyla,pellita,"Duellman, 1968",,
55613,Sarcohyla psarosema,"Plectrohyla psarosema (Campbell & Duellman, 2000)",Plectrohyla,psarosema,"(Campbell & Duellman, 2000)",,
55613,Sarcohyla psarosema,"Hyla psarosema Campbell & Duellman, 2000)",Hyla,psarosema,"Campbell & Duellman, 2000)",,
55639,Sarcohyla sabrina,"Hyla sabrina Caldwell, 1974",Hyla,sabrina,"Caldwell, 1974",,
55639,Sarcohyla sabrina,"Plectrohyla sabrina (Caldwell, 1974)",Plectrohyla,sabrina,"(Caldwell, 1974)",,
55658,Sarcohyla siopela,"Hyla siopela Duellman, 1968",Hyla,siopela,"Duellman, 1968",,
55658,Sarcohyla siopela,"Plectrohyla siopela (Duellman, 1968)",Plectrohyla,siopela,"(Duellman, 1968)",,
169852180,Sarcohyla thorectes,"Hyla thorectes Adler, 1965",Hyla,thorectes,"Adler, 1965",,
55685,Ecnomiohyla valancifer,"Hyla valancifer Firschein & Smith, 1956",Hyla,valancifer,"Firschein & Smith, 1956",,
55908,Quilticohyla acrochorda,"Ptychohyla acrochorda Campbell & Duellman, 2000",Ptychohyla,acrochorda,"Campbell & Duellman, 2000",,
55909,Quilticohyla erythromma,"Ptychohyla erythromma (Taylor, 1937)",Ptychohyla,erythromma,"(Taylor, 1937)",,
55909,Quilticohyla erythromma,"Hyla erythromma Taylor, 1937",Hyla,erythromma,"Taylor, 1937",,
56622,Craugastor glaucus,"Eleutherodactylus glaucus Lynch, 1967",Eleutherodactylus,glaucus,"Lynch, 1967",,
56631,Craugastor greggi,"Eleutherodactylus chiquito Lynch, 1965",Eleutherodactylus,chiquito,"Lynch, 1965",,
56631,Craugastor greggi,"Eleutherodactylus greggi Bumzahem, 1955",Eleutherodactylus,greggi,"Bumzahem, 1955",,
56639,Craugastor guerreroensis,"Eleutherodactylus guerreroensis Lynch, 1967",Eleutherodactylus,guerreroensis,"Lynch, 1967",,
56748,Craugastor matudai,"Eleutherodactylus matudai Taylor, 1941",Eleutherodactylus,matudai,"Taylor, 1941",,
56753,Craugastor megalotympanum,"Eleutherodactylus megalotympanum Shannon & Werler, 1955",Eleutherodactylus,megalotympanum,"Shannon & Werler, 1955",,
56876,Craugastor pozo,"Eleutherodactylus pozo Johnson & Savage, 1995",Eleutherodactylus,pozo,"Johnson & Savage, 1995",,
56948,Craugastor montanus,"Microbatrachylus montanus Taylor, 1942",Microbatrachylus,montanus,"Taylor, 1942",,
56948,Craugastor montanus,Eleutherodactylus sartori Lynch 1965,Eleutherodactylus,sartori,Lynch 1965,,
56973,Craugastor spatulatus,"Eleutherodactylus spatulatus Smith, 1939",Eleutherodactylus,spatulatus,"Smith, 1939",,
56996,Craugastor taylori,"Eleutherodactylus taylori Lynch, 1966",Eleutherodactylus,taylori,"Lynch, 1966",,
57050,Craugastor vulcani,"Eleutherodactylus vulcani Shannon & Werler, 1955",Eleutherodactylus,vulcani,"Shannon & Werler, 1955",,
58574,Lithobates chichicuahutla,"Rana chichicuahutla Cuellar, Méndez-De La Cruz & Villagrán-Santa Cruz, 1996.",Rana,chichicuahutla,"Cuellar, Méndez-De La Cruz & Villagrán-Santa Cruz, 1996.",,
58588,Lithobates dunni,"Rana dunni Zweifel, 1957",Rana,dunni,"Zweifel, 1957",,
58687,Lithobates omiltemanus,"Lithobates omiltemana Günther, 1900",Lithobates,omiltemana,"Günther, 1900",,
58687,Lithobates omiltemanus,"Rana omiltemana Günther, 1900",Rana,omiltemana,"Günther, 1900",,
58702,Lithobates pueblae,"Rana pueblae Zweifel, 1955",Rana,pueblae,"Zweifel, 1955",,
59050,Ambystoma amblycephalum,"Ambystoma  amblycephala  Taylor, 1940",Ambystoma ,amblycephala ,"Taylor, 1940",,
59055,Ambystoma dumerilii,"Bathysiredon  dumerilii  ssp. queretarensis  Maldonado-Koerdell, 1948",Bathysiredon ,dumerilii ,,subspecies,"Maldonado-Koerdell, 1948"
59055,Ambystoma dumerilii,"Amblystoma  dumerili (Cope, 1889)",Amblystoma ,dumerili,"(Cope, 1889)",,
59055,Ambystoma dumerilii,"Bathysiredon  dumerilii (Dunn, 1939)",Bathysiredon ,dumerilii,"(Dunn, 1939)",,
59055,Ambystoma dumerilii,"Siredon  dumerilii Dugès, 1870",Siredon ,dumerilii,"Dugès, 1870",,
59061,Ambystoma leorae,"Rhyacosiredon leorae Taylor, 1943",Rhyacosiredon,leorae,"Taylor, 1943",,
59067,Ambystoma rivulare,"Rhyacosiredon rivularis Taylor, 1940",Rhyacosiredon,rivularis,"Taylor, 1940",,
59158,Bolitoglossa engelhardti,"Magnadigita  engelhardti  (Schmidt, 1936)",Magnadigita ,engelhardti ,"(Schmidt, 1936)",,
59158,Bolitoglossa engelhardti,"Oedipus  engelhardti  Schmidt, 1936",Oedipus ,engelhardti ,"Schmidt, 1936",,
59161,Bolitoglossa flavimembris,"Magnadigita  flavimembris (Schmidt, 1936)",Magnadigita ,flavimembris,"(Schmidt, 1936)",,
59161,Bolitoglossa flavimembris,"Oedipus  flavimembris  Schmidt, 1936",Oedipus ,flavimembris ,"Schmidt, 1936",,
59162,Bolitoglossa flaviventris,"Oedipus  flaviventris  Schmidt, 1936",Oedipus ,flaviventris ,"Schmidt, 1936",,
59176,Bolitoglossa macrinii,"Oedipus macrinii Lafrentz, 1930",Oedipus,macrinii,"Lafrentz, 1930",,
59176,Bolitoglossa macrinii,"Magnadigita macrinii Taylor, 1944",Magnadigita,macrinii,"Taylor, 1944",,
59199,Bolitoglossa riletti,"Magnadigita riletti Smith, Langebartel, and Williams, 1964",Magnadigita,riletti,"Smith, Langebartel, and Williams, 1964",,
59221,Chiropterotriton arboreus,"Chiropterotriton arborea (Taylor, 1944) [orth. error]",Chiropterotriton,arborea,"(Taylor, 1944) [orth. error]",,
59221,Chiropterotriton arboreus,"Bolitoglossa arborea Taylor, 1941",Bolitoglossa,arborea,"Taylor, 1941",,
59222,Chiropterotriton chiropterus,"Spelerpes chiropterus Cope, 1863",Spelerpes,chiropterus,"Cope, 1863",,
59222,Chiropterotriton chiropterus,"Spelerpes laticeps Brocchi, 1883",Spelerpes,laticeps,"Brocchi, 1883",,
59222,Chiropterotriton chiropterus,"Oedipus chiropterus (Cope, 1863)",Oedipus,chiropterus,"(Cope, 1863)",,
59222,Chiropterotriton chiropterus,"Bolitoglossa chiroptera (Cope, 1863)",Bolitoglossa,chiroptera,"(Cope, 1863)",,
59222,Chiropterotriton chiropterus,"Chiropterotriton chiroptera (Cope, 1863) [orth. error]",Chiropterotriton,chiroptera,"(Cope, 1863) [orth. error]",,
59223,Chiropterotriton chondrostega,"Bolitoglossa  chondrostega  Taylor, 1941",Bolitoglossa ,chondrostega ,"Taylor, 1941",,
59226,Chiropterotriton lavae,"Bolitoglossa lavae Taylor, 1942",Bolitoglossa,lavae,"Taylor, 1942",,
87738776,Chiropterotriton multidentatus,"Oedipus multidentatus Taylor, 1939",Oedipus,multidentatus,"Taylor, 1939",,
59232,Chiropterotriton terrestris,"Bolitoglossa terrestris Taylor, 1941",Bolitoglossa,terrestris,"Taylor, 1941",,
59234,Cryptotriton alvarezdeltoroi,"Nototriton alvarezdeltoroi Papenfuss & Wake, 1987",Nototriton,alvarezdeltoroi,"Papenfuss & Wake, 1987",,
59288,Ixalotriton parvus,"Ixalotriton parva (Lynch & Wake, 1989) [orth. error]",Ixalotriton,parva,"(Lynch & Wake, 1989) [orth. error]",,
59288,Ixalotriton parvus,"Pseudoeurycea parva Lynch &amp; Wake, 1989",Pseudoeurycea,parva,"Lynch &amp; Wake, 1989",,
59289,Pseudoeurycea lineola,"Lineatriton lineolus (Cope, 1865)",Lineatriton,lineolus,"(Cope, 1865)",,
59289,Pseudoeurycea lineola,"Pseudoeurycea lineolus (Cope, 1865)",Pseudoeurycea,lineolus,"(Cope, 1865)",,
59289,Pseudoeurycea lineola,"Spelerpes lineolus Cope, 1865",Spelerpes,lineolus,"Cope, 1865",,
59380,Isthmura gigantea,"Pseudoeurycea gigantea (Taylor, 1939)",Pseudoeurycea,gigantea,"(Taylor, 1939)",,
59380,Isthmura gigantea,"Oedipus giganteus Taylor, 1939",Oedipus,giganteus,"Taylor, 1939",,
59381,Pseudoeurycea goebeli,"Oedipus  goebeli  Schmidt, 1936",Oedipus ,goebeli ,"Schmidt, 1936",,
59386,Pseudoeurycea melanomolga,"Bolitoglossa melanomolga Taylor, 1941",Bolitoglossa,melanomolga,"Taylor, 1941",,
59393,Pseudoeurycea robertsi,"Oedipus robertsi Taylor, 1939",Oedipus,robertsi,"Taylor, 1939",,
59397,Pseudoeurycea smithi,"Oedipu  smithi Taylor, 1939",Oedipu, smithi,"Taylor, 1939",,
59401,Pseudoeurycea unguidentis,"Bolitoglossa unguidentis Taylor, 1941",Bolitoglossa,unguidentis,"Taylor, 1941",,
61755,Incilius pisinnus,"Bufo pisinnus Mendelson, Williams, Sheil & Mulcahy, 2005",Bufo,pisinnus,"Mendelson, Williams, Sheil & Mulcahy, 2005",,
61906,Isthmura boneti,"Pseudoeurycea boneti Alvarez & Martín, 1967",Pseudoeurycea,boneti,"Alvarez & Martín, 1967",,
61907,Isthmura maxima,"Pseudoeurycea maxima Parra-Olea, García-París, Papenfuss & Wake, 2005",Pseudoeurycea,maxima,"Parra-Olea, García-París, Papenfuss & Wake, 2005",,
61911,Aquiloeurycea quetzalanensis,"Pseudoeurycea quetzalanensis Parra-Olea, Canseco-Márquez & García-París, 2004",Pseudoeurycea,quetzalanensis,"Parra-Olea, Canseco-Márquez & García-París, 2004",,
54635,Incilius fastidiosus,"Cranopsis fastidiosa (Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green, and Wheeler, 2006)",Cranopsis,fastidiosa,"(Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green, and Wheeler, 2006)",,
54635,Incilius fastidiosus,"Ollotis fastidiosa (Frost, Grant, and Mendelson, 2006)",Ollotis,fastidiosa,"(Frost, Grant, and Mendelson, 2006)",,
54635,Incilius fastidiosus,"Ollotis coerulescens Cope, 1875",Ollotis,coerulescens,"Cope, 1875",,
54635,Incilius fastidiosus,"Bufo caerulescens (Brocchi, 1882)",Bufo,caerulescens,"(Brocchi, 1882)",,
54635,Incilius fastidiosus,"Bufo fastidiosus (Boulenger, 1882)",Bufo,fastidiosus,"(Boulenger, 1882)",,
54635,Incilius fastidiosus,"Cranophryne fastidiosa (Cope, 1889)",Cranophryne,fastidiosa,"(Cope, 1889)",,
54635,Incilius fastidiosus,"Nannophryne coerulescens (Cope, 1890)",Nannophryne,coerulescens,"(Cope, 1890)",,
54635,Incilius fastidiosus,"Nannophryne fastidiosa (Günther, 1901)",Nannophryne,fastidiosa,"(Günther, 1901)",,
54635,Incilius fastidiosus,"Bufo coerulescens (Nieden, 1923)",Bufo,coerulescens,"(Nieden, 1923)",,
54635,Incilius fastidiosus,"Cranopsis fastidiosus Cope, 1875",Cranopsis,fastidiosus,"Cope, 1875",,
54875,Rhinella acrolopha,"Rhamphophryne acrolopha Trueb, 1971",Rhamphophryne,acrolopha,"Trueb, 1971",,
55102,Colostethus latinasus,"Phyllobates latinasus Cope, 1863",Phyllobates,latinasus,"Cope, 1863",,
55173,Oophaga arborea,"Dendrobates arboreus Myers, Daly & Martínez, 1984",Dendrobates,arboreus,"Myers, Daly & Martínez, 1984",,
55173,Oophaga arborea,"Oophaga arboreus (Myers, Daly & Martínez, 1984) [orth. error]",Oophaga,arboreus,"(Myers, Daly & Martínez, 1984) [orth. error]",,
55209,Oophaga vicentei,"Dendrobates vicentei Jungfer, Weygoldt & Juraske, 1996",Dendrobates,vicentei,"Jungfer, Weygoldt & Juraske, 1996",,
55329,Gastrotheca cornuta,"Hyla ceratophrys Stejneger, 1911",Hyla,ceratophrys,"Stejneger, 1911",,
55329,Gastrotheca cornuta,"Nototrema cornutum Boulenger, 1898",Nototrema,cornutum,"Boulenger, 1898",,
55390,Isthmohyla angustilineata,"Hyla  angustilineata  Taylor, 1952",Hyla ,angustilineata ,"Taylor, 1952",,
55432,Isthmohyla calypsa,"Hyla  calypsa  Lips, 1996",Hyla ,calypsa ,"Lips, 1996",,
55462,Isthmohyla debilis,"Hyla  debilis  Taylor, 1952",Hyla ,debilis ,"Taylor, 1952",,
55514,Isthmohyla infucata,"Hyla pseudopuma ssp. infucata Duellman, 1969",Hyla,pseudopuma,,subspecies,"Duellman, 1969"
55675,Isthmohyla tica,"Hyla tica Starrett, 1966",Hyla,tica,"Starrett, 1966",,
56445,Craugastor azueroensis,"Eleutherodactylus azueroensis Savage, 1975",Eleutherodactylus,azueroensis,"Savage, 1975",,
56498,Craugastor catalinae,"Eleutherodactylus  catalinae Campbell & Savage, 2000",Eleutherodactylus ,catalinae,"Campbell & Savage, 2000",,
56577,Craugastor emcelae,"Eleutherodactylus emcelae Lynch, 1985",Eleutherodactylus,emcelae,"Lynch, 1985",,
56775,Craugastor monnichorum,"Eleutherodactylus monnichorum Dunn, 1940",Eleutherodactylus,monnichorum,"Dunn, 1940",,
56901,Craugastor ranoides,"Liohyla ranoides (Cope, 1886)",Liohyla,ranoides,"(Cope, 1886)",,
56901,Craugastor ranoides,"Liohyla pittieri Günther, 1900",Liohyla,pittieri,"Günther, 1900",,
56901,Craugastor ranoides,"Eleutherodactylus ranoides (Cope, 1886)",Eleutherodactylus,ranoides,"(Cope, 1886)",,
56901,Craugastor ranoides,"Eleutherodactylus pittieri (Günther, 1900)",Eleutherodactylus,pittieri,"(Günther, 1900)",,
56901,Craugastor ranoides,"Hylodes ranoides (Cope, 1886)",Hylodes,ranoides,"(Cope, 1886)",,
56901,Craugastor ranoides,"Hylodes pittieri (Günther, 1900)",Hylodes,pittieri,"(Günther, 1900)",,
56901,Craugastor ranoides,"Lithodytes  ranoides Cope, 1886",Lithodytes ,ranoides,"Cope, 1886",,
56913,Craugastor rhyacobatrachus,"Eleutherodactylus rhyacobatrachus Campbell & Savage, 2000",Eleutherodactylus,rhyacobatrachus,"Campbell & Savage, 2000",,
58746,Lithobates vibicarius,"Rana vibicaria (Cope, 1894)",Rana,vibicaria,"(Cope, 1894)",,
58746,Lithobates vibicarius,"Rana godmani Günther, 1900",Rana,godmani,"Günther, 1900",,
58746,Lithobates vibicarius,"Lithobates vibicaria (Cope, 1894) [orth. error]",Lithobates,vibicaria,"(Cope, 1894) [orth. error]",,
58746,Lithobates vibicarius,"Levirana vibicaria Cope, 1894",Levirana,vibicaria,"Cope, 1894",,
59177,Bolitoglossa marmorea,"Magnadigita  marmorea  Tanner & Brame, 1961",Magnadigita ,marmorea ,"Tanner & Brame, 1961",,
61804,Craugastor tabasarae,"Eleutherodacylus  tabasarae Savage, Hollingsworth, Lips & Jaslow, 2004",Eleutherodacylus ,tabasarae,"Savage, Hollingsworth, Lips & Jaslow, 2004",,
54360,Cryptotriton monzoni,"Nototriton  monzoni  Campbell & Smith, 1998",Nototriton ,monzoni ,"Campbell & Smith, 1998",,
