assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
22195323,5826,Ctenomys sociabilis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,sociabilis,,,,"Pearson &amp; Christie, 1985",Critically Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22195989,136289,Ctenomys pilarensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,pilarensis,,,,"Contreras, 1993",Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
22196510,136687,Ctenomys bergi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,bergi,,,,"Thomas, 1902",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
22196926,136464,Ctenomys flamarioni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CTENOMYIDAE,Ctenomys,flamarioni,,,,"Travi, 1981",Endangered,"B2ab(i,ii,iii,v)",3.1,Decreasing,Global
22198054,6287,Dasyprocta ruatanica,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DASYPROCTIDAE,Dasyprocta,ruatanica,,,,"Thomas, 1901",Endangered,"B1ab(ii,iii,v)",3.1,Decreasing,Global
22198164,6285,Dasyprocta mexicana,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,DASYPROCTIDAE,Dasyprocta,mexicana,,,,"Saussure, 1860",Critically Endangered,A2cd,3.1,Decreasing,Global
22204773,20185,Sicista armenica,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SMINTHIDAE,Sicista,armenica,,,,"Sokolov &amp; Baskevich, 1988",Critically Endangered,B1ab(iv)+2ab(iv),3.1,Decreasing,Global
22205792,3121,Brotomys voratus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Brotomys,voratus,,,,"Miller, 1916",Extinct,,3.1,,Global
22205961,10025,Heteropsomys insulans,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Heteropsomys,insulans,,,,"Anthony, 1916",Extinct,,3.1,,Global
22206052,2885,Boromys offella,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Boromys,offella,,,,"Miller, 1916",Extinct,,3.1,,Global
22206099,2886,Boromys torrei,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Boromys,torrei,,,,"Allen, 1917",Extinct,,3.1,,Global
22209830,6978,Phyllomys brasiliensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Phyllomys,brasiliensis,,,,"Lund, 1840",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22210553,136400,Phyllomys lundi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Phyllomys,lundi,,,,"Leite, 2003",Endangered,B1ab(iii),3.1,Decreasing,Global
22210643,6990,Phyllomys unicolor,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Phyllomys,unicolor,,,,"(Wagner, 1842)",Critically Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22210858,136274,Phyllomys mantiqueirensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Phyllomys,mantiqueirensis,,,,"Leite, 2003",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22210948,6664,Santamartamys rufodorsalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Santamartamys,rufodorsalis,,,,"(J.A. Allen, 1899)",Critically Endangered,D,3.1,Unknown,Global
22211597,136543,Trinomys moojeni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Trinomys,moojeni,,,,"(Pessôa, Oliveira &amp; Reis, 1992)",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
22212204,136414,Trinomys yonenagae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,ECHIMYIDAE,Trinomys,yonenagae,,,,"(Rocha, 1995)",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22215417,42591,Heterogeomys lanius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GEOMYIDAE,Heterogeomys,lanius,,,,"(Elliot, 1905)",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22216603,23323,Zygogeomys trichopus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GEOMYIDAE,Zygogeomys,trichopus,,,,"Merriam, 1895",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22218038,9056,Geomys tropicalis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,GEOMYIDAE,Geomys,tropicalis,,,,"Goldman, 1915",Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
22223558,136638,Heteromys oasicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Heteromys,oasicus,,,,"Anderson, 2003",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22225458,12077,Heteromys spectabilis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Heteromys,spectabilis,,,,"(Genoways, 1971)",Endangered,B1ab(iii),3.1,Decreasing,Global
22227742,6676,Dipodomys gravipes,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,HETEROMYIDAE,Dipodomys,gravipes,,,,"Huey, 1925",Critically Endangered,D,3.1,Unknown,Global
22234587,6439,Dendromus kahuziensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Dendromus,kahuziensis,,,,"Dieterlen, 1969",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22236108,165925,Voalavo antsahabensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Voalavo,antsahabensis,,,,"Goodman, Rakotondravony, Randriamanantsoa &amp; Rakotomalala-Razanahoera, 2005",Endangered,B1ab(iii),3.1,Unknown,Global
22238746,7624,Eliurus penicillatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Eliurus,penicillatus,,,,"Thomas, 1908",Endangered,"B1ab(i,ii,iii)",3.1,Unknown,Global
22238985,136316,Eliurus petteri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,NESOMYIDAE,Eliurus,petteri,,,,"Carleton, 1994",Endangered,"B1ab(i,ii,iii)",3.1,Unknown,Global
22243951,10606,Hylopetes sipora,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Hylopetes,sipora,,,,"Chasen, 1940",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
22245307,18703,Pteromyscus pulverulentus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Pteromyscus,pulverulentus,,,,"(Günther, 1873)",Endangered,A2c+3c+4c,3.1,Decreasing,Global
22250725,21378,Tamiasciurus mearnsi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Tamiasciurus,mearnsi,,,,"Townsend, 1897",Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22251492,1149,Ammospermophilus nelsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Ammospermophilus,nelsoni,,,,"(Merriam, 1893)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22251841,8269,Eupetaurus cinereus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Eupetaurus,cinereus,,,,"Thomas, 1888",Endangered,C1,3.1,Decreasing,Global
22258643,12832,Marmota sibirica,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,sibirica,,,,"(Radde, 1862)",Endangered,A2ad,3.1,Decreasing,Global
22259184,12828,Marmota vancouverensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Marmota,vancouverensis,,,,"Swarth, 1911",Critically Endangered,C1+2a(i),3.1,Decreasing,Global
22260975,6090,Cynomys parvidens,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Cynomys,parvidens,,,,"J. A. Allen, 1905",Endangered,B2ab(iii),3.1,Decreasing,Global
22264586,20489,Xerospermophilus perotensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Xerospermophilus,perotensis,,,,"Merriam, 1893",Endangered,B1ab(iii),3.1,Decreasing,Global
22267875,21355,Neotamias palmeri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Neotamias,palmeri,,,,"(Merriam, 1897)",Endangered,B1ab(iii),3.1,Decreasing,Global
22281466,41313,Nesophontes edithae,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,NESOPHONTIDAE,Nesophontes,edithae,,,,"Anthony, 1916",Extinct,,3.1,,Global
22281556,14676,Nesophontes zamicrus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,NESOPHONTIDAE,Nesophontes,zamicrus,,,,"Miller, 1929",Extinct,,3.1,,Global
22281612,14673,Nesophontes micrus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,NESOPHONTIDAE,Nesophontes,micrus,,,,"G.M. Allen, 1917",Extinct,,3.1,,Global
22281668,14674,Nesophontes paramicrus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,NESOPHONTIDAE,Nesophontes,paramicrus,,,,"Miller, 1929",Extinct,,3.1,,Global
22281724,14672,Nesophontes hypomicrus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,NESOPHONTIDAE,Nesophontes,hypomicrus,,,,"Miller, 1929",Extinct,,3.1,,Global
22281785,136381,Nesophontes major,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,NESOPHONTIDAE,Nesophontes,major,,,,"Arredondo, 1970",Extinct,,3.1,,Global
22281839,4648,Chimarrogale phaeura,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Chimarrogale,phaeura,,,,"Thomas, 1898",Endangered,B1ab(iii),3.1,Decreasing,Global
22283802,136299,Cryptotis merus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Cryptotis,merus,,,,"Goldman, 1912",Endangered,B1ab(iii),3.1,Decreasing,Global
22284939,136389,Cryptotis nelsoni,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Cryptotis,nelsoni,,,,"(Merriam, 1895)",Critically Endangered,"B1ab(i,iii)",3.1,Unknown,Global
22285253,5763,Cryptotis endersi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Cryptotis,endersi,,,,"Setzer, 1950",Endangered,B1ab(iii),3.1,Unknown,Global
22286334,14111,Myosorex blarina,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,blarina,,,,"Thomas, 1906",Endangered,B1ab(iii),3.1,Decreasing,Global
22286725,14108,Myosorex longicaudatus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,longicaudatus,,,,"Meester & Dippenaar, 1978",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
22287436,110662121,Myosorex tenuis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,tenuis,,,,"Thomas &amp; Schwann, 1905",Endangered,"B2ab(ii,iii,iv)",3.1,Decreasing,Global
22287518,45047,Myosorex kihaulei,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Myosorex,kihaulei,,,,"Stanley &amp; Hutterer, 2000",Endangered,B1ab(iii),3.1,Decreasing,Global
22289100,21148,Suncus zeylanicus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Suncus,zeylanicus,,,,"Phillips, 1928",Endangered,B2ab(iii),3.1,Decreasing,Global
22289522,136224,Suncus aequatorius,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Suncus,aequatorius,,,,"Heller, 1912",Endangered,B1ab(iii),3.1,Unknown,Global
22289813,21143,Suncus fellowesgordoni,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Suncus,fellowesgordoni,,,,"Phillips, 1932",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22292753,8553,Feroculus feroculus,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Feroculus,feroculus,,,,"(Kelaart, 1850)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22298060,5609,Crocidura negrina,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,negrina,,,,"Rabor, 1952",Endangered,B1ab(iii),3.1,Decreasing,Global
22298694,5608,Crocidura miya,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,miya,,,,"Phillips, 1929",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22301535,5636,Crocidura picea,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,picea,,,,"Sanderson, 1940",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22308615,136596,Crocidura hikmiya,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,hikmiya,,,,"Meegaskumbura, Meegaskumbura, Pethiyagoda, Manamendra-Arachchi &amp; Schneider, 2007",Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
22311139,41360,Crocidura tarella,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Crocidura,tarella,,,,"Dollman, 1915",Endangered,B1ab(iii),3.1,Decreasing,Global
22314622,20391,Sorex pribilofensis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,pribilofensis,,,,"Merriam, 1895",Endangered,B1ab(iii)+2ab(iii),3.1,Unknown,Global
22316681,20395,Sorex stizodon,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,stizodon,,,,"Merriam, 1895",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22316927,20394,Sorex sclateri,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Sorex,sclateri,,,,"Merriam, 1897",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22319797,20332,Solisorex pearsoni,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SORICIDAE,Solisorex,pearsoni,,,,"Thomas, 1924",Endangered,B1ab(iii),3.1,Unknown,Global
22326149,17829,Podogymnura aureospinula,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,ERINACEIDAE,Podogymnura,aureospinula,,,,"Heaney &amp; Morgan, 1982",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22326961,10588,Neohylomys hainanensis,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,ERINACEIDAE,Neohylomys,hainanensis,,,,"T.H. Shaw &amp; Wong Song, 1959",Endangered,B1ab(iii),3.1,Decreasing,Global
22327069,20322,Solenodon marcanoi,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SOLENODONTIDAE,Solenodon,marcanoi,,,,"(Patterson, 1962)",Extinct,,3.1,,Global
22327125,20320,Atopogale cubana,ANIMALIA,CHORDATA,EULIPOTYPHLA,MAMMALIA,SOLENODONTIDAE,Atopogale,cubana,,,,"(Peters, 1861)",Endangered,B1ab(iii),3.1,Decreasing,Global
22328169,15611,Casiomys rhabdops,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Casiomys,rhabdops,,,,"(C.H. Merriam, 1901)",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
22330151,15597,Mindomys hammondi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Mindomys,hammondi,,,,"(Thomas, 1913)",Endangered,"B2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
22330270,136657,Megaoryzomys curioi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Megaoryzomys,curioi,,,,"(Niethammer, 1964)",Extinct,,3.1,,Global
22333193,136692,Noronhomys vespuccii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Noronhomys,vespuccii,,,,"Carleton &amp; Olson, 1999",Extinct,,3.1,,Global
22333946,136468,Microakodontomys transitorius,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microakodontomys,transitorius,,,,"Hershkovitz, 1993",Endangered,B2ab(iii),3.1,Decreasing,Global
22338391,14486,Nelsonia goldmani,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nelsonia,goldmani,,,,"Merriam, 1903",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22340265,22570,Tylomys bullaris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Tylomys,bullaris,,,,"Merriam, 1901",Critically Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v); D",3.1,Decreasing,Global
22340781,22575,Tylomys tumbalensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Tylomys,tumbalensis,,,,"Merriam, 1901",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
22341847,17225,Phyllotis definitus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phyllotis,definitus,,,,"Osgood, 1915",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22344408,13048,Melanomys zunigae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Melanomys,zunigae,,,,"(Sanborn, 1949)",Critically Endangered,"B2ab(i,iii)",3.1,Decreasing,Global
22346455,42635,Microtus umbrosus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,umbrosus,,,,"Merriam, 1898",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
22346873,13449,Microtus oaxacensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Microtus,oaxacensis,,,,"Goodwin, 1966",Endangered,B1ab(iii),3.1,Decreasing,Global
22353381,12941,Megadontomys nelsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Megadontomys,nelsoni,,,,"(Merriam, 1898)",Endangered,B2ab(iii),3.1,Decreasing,Global
22353461,12942,Megadontomys thomasi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Megadontomys,thomasi,,,,"(Merriam, 1898)",Endangered,"B1ab(i,iii)",3.1,Stable,Global
22353517,12940,Megadontomys cryophilus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Megadontomys,cryophilus,,,,"(Musser, 1964)",Endangered,B1ab(iii),3.1,Decreasing,Global
22354600,19484,Rheomys mexicanus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Rheomys,mexicanus,,,,"Goodwin, 1959",Endangered,B1ab(iii),3.1,Unknown,Global
22357957,15255,Oligoryzomys victus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oligoryzomys,victus,,,,"(Thomas, 1898)",Extinct,,3.1,,Global
22360252,16657,Peromyscus dickeyi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,dickeyi,,,,"Burt, 1932",Critically Endangered,B1ac(iv)+2ac(iv),3.1,Stable,Global
22361002,16671,Peromyscus madrensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,madrensis,,,,"Merriam, 1898",Endangered,"B1ab(iv,v)+2ab(iv,v)",3.1,Decreasing,Global
22361389,16645,Peromyscus pembertoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,pembertoni,,,,"Burt, 1932",Extinct,,3.1,,Global
22361454,16653,Peromyscus bullatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,bullatus,,,,"Osgood, 1904",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22361697,16655,Peromyscus caniceps,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,caniceps,,,,"Burt, 1932",Critically Endangered,B1ab(v),3.1,Decreasing,Global
22362173,16692,Peromyscus stephani,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,stephani,,,,"Townsend, 1912",Critically Endangered,B1ac(iv),3.1,Decreasing,Global
22362540,16695,Peromyscus winkelmanni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,winkelmanni,,,,"Carleton, 1977",Endangered,B1ab(iii),3.1,Decreasing,Global
22362990,16675,Peromyscus mekisturus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,mekisturus,,,,"Merriam, 1898",Critically Endangered,D,3.1,Unknown,Global
22363072,16676,Peromyscus melanocarpus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,melanocarpus,,,,"Osgood, 1904",Endangered,B1ab(iii),3.1,Unknown,Global
22363138,16673,Peromyscus mayensis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,mayensis,,,,"Carleton &amp; Huckaby, 1975",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
22363320,16679,Peromyscus melanurus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,melanurus,,,,"Osgood, 1909",Endangered,B1ab(iii),3.1,Stable,Global
22363628,16683,Peromyscus ochraventer,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,ochraventer,,,,"Baker, 1951",Endangered,B1ab(iii),3.1,Unknown,Global
22364100,16688,Peromyscus sejugis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Peromyscus,sejugis,,,,"Burt, 1932",Endangered,B1ab(v)+2ab(v),3.1,Decreasing,Global
22364564,21790,Thomasomys rosalinda,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Thomasomys,rosalinda,,,,"Thomas &amp; St. Leger, 1926",Endangered,"B2ab(i,ii,iii)",3.1,Decreasing,Global
22368690,23077,Wilfredomys oenax,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Wilfredomys,oenax,,,,"(Thomas, 1928)",Endangered,"B2ab(ii,iii,iv)",3.1,Unknown,Global
22372306,14592,Neotoma nelsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neotoma,nelsoni,,,,"Goldman, 1905",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22376453,9608,Habromys chinanteco,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Habromys,chinanteco,,,,"(Robertson &amp; Musser, 1976)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22376548,136683,Habromys delicatulus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Habromys,delicatulus,,,,"Carleton, Sanchez, and Urbano Vidales, 2002",Endangered,"B1ab(i,ii,iii)+2ab(i,ii,iii)",3.1,Decreasing,Global
22376638,136582,Habromys ixtlani,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Habromys,ixtlani,,,,"(Goodwin, 1964)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22376731,9611,Habromys simulatus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Habromys,simulatus,,,,"(Osgood, 1904)",Critically Endangered,"C2a(i,ii)",3.1,Decreasing,Global
22376889,9609,Habromys lepturus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Habromys,lepturus,,,,"(Merriam, 1898)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
22377057,12980,Megalomys desmarestii,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Megalomys,desmarestii,,,,"(J. Fischer, 1829)",Extinct,,3.1,,Global
22377126,12981,Megalomys luciae,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Megalomys,luciae,,,,"(Forsyth Major, 1901)",Extinct,,3.1,,Global
22382354,741,Neomicroxus latebricola,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Neomicroxus,latebricola,,,,"(Anthony, 1924)",Endangered,B2ab(iii),3.1,Decreasing,Global
22385344,19401,Reithrodontomys raviventris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,raviventris,,,,"Dixon, 1908",Endangered,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
22385642,136821,Reithrodontomys bakeri,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,bakeri,,,,"Bradley, Mendez-Harclerode, Hamilton &amp; Ceballos, 2004",Endangered,B1ab(iii),3.1,Decreasing,Global
22385808,19418,Reithrodontomys tenuirostris,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,tenuirostris,,,,"Merriam, 1901",Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
22386261,19416,Reithrodontomys spectabilis,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Reithrodontomys,spectabilis,,,,"Jones &amp; Lawlor, 1965",Critically Endangered,C2a(i),3.1,Decreasing,Global
22388029,136540,Oryzomys antillarum,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oryzomys,antillarum,,,,"Thomas, 1898",Extinct,,3.1,,Global
22388135,15583,Oryzomys nelsoni,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Oryzomys,nelsoni,,,,"Merriam, 1898",Extinct,,3.1,,Global
22388720,11062,Gyldenstolpia fronto,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Gyldenstolpia,fronto,,,,"Winge, 1887",Critically Endangered,D,3.1,Unknown,Global
22388900,16799,Phaenomys ferrugineus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Phaenomys,ferrugineus,,,,"(Thomas, 1894)",Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
22390382,14706,Nesoryzomys darwini,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nesoryzomys,darwini,,,,"Osgood, 1929",Extinct,,3.1,,Global
22390443,14708,Nesoryzomys indefessus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Nesoryzomys,indefessus,,,,"(Thomas, 1899)",Extinct,,3.1,,Global
22391789,1564,Anotomys leander,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Anotomys,leander,,,,"Thomas, 1906",Endangered,"B2ab(i,ii,iii,iv)",3.1,Decreasing,Global
